Timestamp,Code,County,DEM,REP,NPA,OTHER,IND,Total,DEM %,REP %,NPA/Other %,Note
2026-08-06 12:20:32,DUV,Duval,5409,3567,1315,31,134,10456,0.5173106350420811,0.34114384085692423,0.14154552410099464,
2026-08-06 12:20:32,ESC,Escambia,3698,4133,1197,24,160,9212,0.4014329135909683,0.44865392965696915,0.14991315675206252,
2026-08-06 12:20:32,FRA,Franklin,116,149,41,3,13,322,0.36024844720496896,0.46273291925465837,0.17701863354037267,
2026-08-06 12:20:32,GAD,Gadsden,753,160,33,1,1,948,0.7943037974683544,0.16877637130801687,0.03691983122362869,
2026-08-06 12:20:32,GIL,Gilchrist,124,299,38,1,4,466,0.26609442060085836,0.6416309012875536,0.09227467811158799,
2026-08-06 12:20:32,GUL,Gulf,88,204,6,1,4,303,0.29042904290429045,0.6732673267326733,0.036303630363036306,
2026-08-06 12:20:32,HAM,Hamilton,112,165,7,0,1,285,0.3929824561403509,0.5789473684210527,0.028070175438596492,
2026-08-06 12:20:32,HER,Hernando,3259,3478,1138,27,114,8016,0.406561876247505,0.4338822355289421,0.1595558882235529,
2026-08-06 12:20:32,HIG,Highlands,779,956,315,6,41,2097,0.3714830710538865,0.4558893657606104,0.1726275631855031,
2026-08-06 12:20:32,HIL,Hillsborough,20947,17740,7769,151,781,47388,0.44203173799274076,0.37435637714189246,0.18361188486536675,
2026-08-06 12:20:32,HOL,Holmes,70,169,10,0,0,249,0.28112449799196787,0.678714859437751,0.040160642570281124,
2026-08-06 12:20:32,IND,Indian River,2878,3598,1152,30,168,7826,0.36774853053922824,0.4597495527728086,0.1725019166879632,
2026-08-06 12:20:32,LAK,Lake,4609,4637,1798,18,176,11238,0.41012635700302547,0.4126179035415554,0.17725573945541911,
2026-08-06 12:20:32,LEE,Lee,14664,22774,7435,120,791,45784,0.32028656299143804,0.49742268041237114,0.18229075659619082,
2026-08-06 12:20:32,LEO,Leon,5882,2808,1272,28,118,10108,0.5819153146022952,0.2777997625643055,0.1402849228333993,
2026-08-06 12:20:32,MAD,Madison,160,115,15,0,1,291,0.5498281786941581,0.3951890034364261,0.054982817869415807,
2026-08-06 12:20:32,MAN,Manatee,6872,7624,1069,5,126,15696,0.4378185524974516,0.4857288481141692,0.0764525993883792,
2026-08-06 12:20:32,MRN,Marion,5026,4893,1444,31,221,11615,0.4327163151097718,0.4212656048213517,0.14601808006887645,
2026-08-06 12:20:32,MRT,Martin,1946,2148,596,9,92,4791,0.40617825088707993,0.4483406386975579,0.14548111041536213,
2026-08-06 12:20:32,DAD,Miami-Dade,32448,22465,14057,102,933,70005,0.46350974930362115,0.3209056495964574,0.21558460109992145,
2026-08-06 12:20:32,MON,Monroe,1837,1742,537,13,66,4195,0.43790226460071513,0.41525625744934447,0.1468414779499404,
2026-08-06 12:20:32,NAS,Nassau,998,1283,421,8,69,2779,0.35912198632601655,0.4616768621806405,0.17920115149334293,
2026-08-06 12:20:32,OKA,Okaloosa,1015,1635,363,8,46,3067,0.3309422888816433,0.5330942288881644,0.13596348223019236,
2026-08-06 12:20:32,ORA,Orange,12875,7682,4466,96,438,25557,0.5037758735375827,0.300583010525492,0.1956411159369253,
2026-08-06 12:20:32,PAL,Palm Beach,27532,13013,6943,90,860,48438,0.5683967133242496,0.2686527106816962,0.16295057599405424,
2026-08-06 12:20:32,PAS,Pasco,6768,5957,2419,44,267,15455,0.4379165318667098,0.3854416046586865,0.1766418634746037,
2026-08-06 12:20:32,PIN,Pinellas,19696,21131,8579,204,841,50451,0.3903986045866286,0.4188420447562982,0.1907593506570732,
2026-08-06 12:20:32,PUT,Putnam,471,564,92,5,10,1142,0.4124343257443082,0.4938704028021016,0.09369527145359019,
2026-08-06 12:20:32,SAN,Santa Rosa,717,1092,209,5,32,2055,0.34890510948905107,0.5313868613138686,0.11970802919708029,
2026-08-06 12:20:32,SAR,Sarasota,14055,12119,4430,59,534,31197,0.4505240888546976,0.38846683976023333,0.16100907138506906,
2026-08-06 12:20:32,SEM,Seminole,4197,3812,1546,30,180,9765,0.42980030721966206,0.39037378392217104,0.17982590885816693,
2026-08-06 12:20:32,STJ,St. Johns,2432,1998,510,7,64,5011,0.485332269008182,0.3987228098183995,0.11594492117341848,
2026-08-06 12:20:32,SUM,Sumter,3789,5152,1312,22,147,10422,0.3635578583765112,0.4943388984839762,0.14210324313951256,
2026-08-06 12:20:32,SUW,Suwannee,219,446,22,1,4,692,0.31647398843930635,0.6445086705202312,0.03901734104046243,
2026-08-06 12:20:32,UNI,Union,25,45,2,2,1,75,0.3333333333333333,0.6,0.06666666666666667,
2026-08-06 12:20:32,VOL,Volusia,9822,10749,4582,81,556,25790,0.3808452888716557,0.4167894532764638,0.2023652578518806,
2026-08-06 12:20:32,WAK,Wakulla,202,300,53,0,10,565,0.35752212389380533,0.5309734513274337,0.11150442477876106,
2026-08-06 12:20:32,WAL,Walton,426,927,112,6,25,1496,0.28475935828877,0.6196524064171123,0.09558823529411764,
2026-08-06 12:20:32,WAS,Washington,121,251,13,2,4,391,0.309462915601023,0.6419437340153452,0.04859335038363171,
2026-08-06 13:24:43,ALA,Alachua,3782,1633,923,23,107,6468,0.5847247990105133,0.25247371675943103,0.16280148423005567,
2026-08-06 13:24:43,BRE,Brevard,8888,9255,3206,63,388,21800,0.4077064220183486,0.4245412844036697,0.16775229357798166,
2026-08-06 13:24:43,CAL,Calhoun,87,169,9,0,0,265,0.3283018867924528,0.6377358490566037,0.033962264150943396,
2026-08-06 13:24:43,CHA,Charlotte,4098,5705,1880,44,278,12005,0.34135776759683467,0.4752186588921283,0.18342357351103708,
2026-08-06 13:24:43,CIT,Citrus,2791,4850,1406,33,200,9280,0.3007543103448276,0.5226293103448276,0.17661637931034482,
